# Verner & Yakovlev, 1995, A&AS, 109, 125
# Downloaded from http://www.pa.uky.edu/~verner/photo.html on 29/11/2016
#Z  N n l    E_th       E_0      \sigma_0     y_a          P        y_w
12  5 2 0 0.2839E+03 0.3967E+02 0.3755E+02 0.1873E+02 0.4950E+01 0.0000E+00
12  5 1 0 0.1558E+04 0.3082E+03 0.2721E+02 0.5108E+02 0.1539E+01 0.0000E+00
12  4 2 0 0.3282E+03 0.3981E+02 0.3936E+02 0.2600E+02 0.4500E+01 0.0000E+00
12  4 1 0 0.1618E+04 0.2671E+03 0.3699E+02 0.5000E+02 0.1650E+01 0.0000E+00
12  3 2 0 0.3675E+03 0.4041E+02 0.2228E+02 0.3904E+02 0.3986E+01 0.0000E+00
12  3 1 0 0.1675E+04 0.2858E+03 0.3290E+02 0.5384E+02 0.1560E+01 0.0000E+00
12  2 1 0 0.1762E+04 0.2042E+03 0.6140E+02 0.2778E+02 0.2161E+01 0.0000E+00
12  1 1 0 0.1963E+04 0.6203E+02 0.3802E+03 0.3288E+02 0.2963E+01 0.0000E+00
13 13 3 1 0.5986E+01 0.1860E+02 0.1828E+03 0.2797E+01 0.1084E+02 0.3076E+00
13 13 3 0 0.1133E+02 0.1204E+02 0.5384E+01 0.4341E+03 0.4088E+01 0.0000E+00
13 13 2 1 0.8040E+02 0.6445E+02 0.1735E+03 0.1131E+05 0.2762E+01 0.2337E-01
13 13 2 0 0.1256E+03 0.5594E+02 0.1425E+02 0.3094E+02 0.4399E+01 0.0000E+00
13 13 1 0 0.1567E+04 0.3670E+03 0.2206E+02 0.4405E+02 0.1588E+01 0.0000E+00
13 12 3 0 0.1883E+02 0.1012E+02 0.6324E+01 0.2195E+03 0.4481E+01 0.0000E+00
13 12 2 1 0.8997E+02 0.6154E+02 0.1842E+03 0.2404E+04 0.2920E+01 0.7839E-02
13 12 2 0 0.1281E+03 0.5171E+02 0.1642E+02 0.2275E+02 0.4810E+01 0.0000E+00
13 12 1 0 0.1559E+04 0.3049E+03 0.3295E+02 0.2905E+02 0.1898E+01 0.0000E+00
13 11 3 0 0.2845E+02 0.1027E+02 0.4915E+01 0.1990E+07 0.3477E+01 0.0000E+00
13 11 2 1 0.1026E+03 0.6016E+02 0.1990E+03 0.5082E+03 0.3110E+01 0.2016E-01
13 11 2 0 0.1407E+03 0.5629E+02 0.1398E+02 0.3550E+02 0.4267E+01 0.0000E+00
13 11 1 0 0.1572E+04 0.3200E+03 0.2994E+02 0.2757E+02 0.1876E+01 0.0000E+00
13 10 2 1 0.1200E+03 0.6033E+02 0.2186E+03 0.8353E+02 0.3609E+01 0.9152E-01
13 10 2 0 0.1558E+03 0.5735E+02 0.1619E+02 0.1989E+02 0.4749E+01 0.0000E+00
13 10 1 0 0.1588E+04 0.3482E+03 0.2494E+02 0.3260E+02 0.1732E+01 0.0000E+00
13  9 2 1 0.1538E+03 0.6049E+02 0.2132E+03 0.8633E+02 0.3522E+01 0.1041E+00
13  9 2 0 0.1903E+03 0.5651E+02 0.1865E+02 0.1904E+02 0.4763E+01 0.0000E+00
13  9 1 0 0.1634E+04 0.3432E+03 0.2572E+02 0.3376E+02 0.1730E+01 0.0000E+00
13  8 2 1 0.1905E+03 0.5032E+02 0.2888E+03 0.5000E+02 0.4000E+01 0.3000E+00
13  8 2 0 0.2268E+03 0.5340E+02 0.1982E+02 0.2600E+02 0.4500E+01 0.0000E+00
13  8 1 0 0.1688E+04 0.3268E+03 0.2786E+02 0.5000E+02 0.1650E+01 0.0000E+00
13  7 2 1 0.2414E+03 0.5746E+02 0.1941E+03 0.8747E+02 0.3460E+01 0.1206E+00
13  7 2 0 0.2662E+03 0.5726E+02 0.2274E+02 0.1983E+02 0.4594E+01 0.0000E+00
13  7 1 0 0.1739E+04 0.3396E+03 0.2653E+02 0.3478E+02 0.1721E+01 0.0000E+00
13  6 2 1 0.2846E+03 0.4719E+02 0.2229E+03 0.5000E+02 0.4000E+01 0.3000E+00
13  6 2 0 0.3065E+03 0.5016E+02 0.2604E+02 0.2600E+02 0.4500E+01 0.0000E+00
13  6 1 0 0.1799E+04 0.3193E+03 0.2989E+02 0.5000E+02 0.1650E+01 0.0000E+00
13  5 2 1 0.3301E+03 0.4084E+02 0.1706E+03 0.6480E+02 0.3927E+01 0.1386E+00
13  5 2 0 0.3502E+03 0.4550E+02 0.3393E+02 0.1945E+02 0.4926E+01 0.0000E+00
13  5 1 0 0.1862E+04 0.3305E+03 0.2857E+02 0.3660E+02 0.1712E+01 0.0000E+00
13  4 2 0 0.3994E+03 0.4639E+02 0.3516E+02 0.2600E+02 0.4500E+01 0.0000E+00
13  4 1 0 0.1929E+04 0.3117E+03 0.3223E+02 0.5000E+02 0.1650E+01 0.0000E+00
13  3 2 0 0.4421E+03 0.4434E+02 0.2098E+02 0.3913E+02 0.4062E+01 0.0000E+00
13  3 1 0 0.1992E+04 0.3137E+03 0.3272E+02 0.4295E+02 0.1676E+01 0.0000E+00
13  2 1 0 0.2086E+04 0.2738E+03 0.4036E+02 0.3567E+02 0.1915E+01 0.0000E+00
13  1 1 0 0.2304E+04 0.7281E+02 0.3239E+03 0.3288E+02 0.2963E+01 0.0000E+00
14 14 3 1 0.8152E+01 0.2212E+02 0.1845E+03 0.3849E+01 0.9721E+01 0.2921E+00
14 14 3 0 0.1517E+02 0.1413E+02 0.1166E+02 0.2288E+02 0.5334E+01 0.0000E+00
14 14 2 1 0.1060E+03 0.7808E+02 0.1532E+03 0.5765E+07 0.2639E+01 0.2774E-03
14 14 2 0 0.1560E+03 0.7017E+02 0.1166E+02 0.4742E+02 0.3933E+01 0.0000E+00
14 14 1 0 0.1846E+04 0.5322E+03 0.1184E+02 0.2580E+03 0.1102E+01 0.0000E+00
14 13 3 1 0.1635E+02 0.2123E+02 0.6975E+02 0.4907E+01 0.9525E+01 0.3169E+00
14 13 3 0 0.2240E+02 0.1364E+02 0.8454E+01 0.7489E+02 0.4676E+01 0.0000E+00
14 13 2 1 0.1186E+03 0.7154E+02 0.1832E+03 0.3537E+03 0.3133E+01 0.2870E-03
14 13 2 0 0.1619E+03 0.6738E+02 0.1263E+02 0.3623E+02 0.4172E+01 0.0000E+00
14 13 1 0 0.1839E+04 0.4580E+03 0.1628E+02 0.7706E+02 0.1385E+01 0.0000E+00
14 12 3 0 0.3349E+02 0.1182E+02 0.8666E+01 0.3532E+03 0.4208E+01 0.0000E+00
14 12 2 1 0.1311E+03 0.6652E+02 0.2197E+03 0.1169E+03 0.3529E+01 0.8658E-03
14 12 2 0 0.1744E+03 0.5843E+02 0.1569E+02 0.2296E+02 0.4803E+01 0.0000E+00
14 12 1 0 0.1852E+04 0.3201E+03 0.3591E+02 0.2174E+02 0.2123E+01 0.0000E+00
14 11 3 0 0.4514E+02 0.1288E+02 0.6083E+01 0.1356E+07 0.3353E+01 0.0000E+00
14 11 2 1 0.1466E+03 0.6482E+02 0.2326E+03 0.1188E+03 0.3547E+01 0.8417E-03
14 11 2 0 0.1899E+03 0.5977E+02 0.1486E+02 0.2786E+02 0.4565E+01 0.0000E+00
14 11 1 0 0.1868E+04 0.3131E+03 0.3784E+02 0.2017E+02 0.2186E+01 0.0000E+00
14 10 2 1 0.1668E+03 0.7021E+02 0.2109E+03 0.8199E+02 0.3588E+01 0.6329E-04
14 10 2 0 0.2076E+03 0.6653E+02 0.1463E+02 0.2200E+02 0.4611E+01 0.0000E+00
14 10 1 0 0.1887E+04 0.3460E+03 0.3100E+02 0.1979E+02 0.2094E+01 0.0000E+00
14  9 2 1 0.2051E+03 0.6007E+02 0.2789E+03 0.5000E+02 0.4000E+01 0.3000E+00
14  9 2 0 0.2468E+03 0.6237E+02 0.1648E+02 0.2600E+02 0.4500E+01 0.0000E+00
14  9 1 0 0.1946E+04 0.3799E+03 0.2398E+02 0.5000E+02 0.1650E+01 0.0000E+00
14  8 2 1 0.2465E+03 0.5786E+02 0.2777E+03 0.5000E+02 0.4000E+01 0.3000E+00
14  8 2 0 0.2872E+03 0.6086E+02 0.1857E+02 0.2600E+02 0.4500E+01 0.0000E+00
14  8 1 0 0.2001E+04 0.3759E+03 0.2474E+02 0.5000E+02 0.1650E+01 0.0000E+00
14  7 2 1 0.3032E+03 0.5911E+02 0.2326E+03 0.6806E+02 0.3718E+01 0.2813E-04
14  7 2 0 0.3310E+03 0.6593E+02 0.2049E+02 0.2121E+02 0.4515E+01 0.0000E+00
14  7 1 0 0.2058E+04 0.3442E+03 0.3135E+02 0.2260E+02 0.2020E+01 0.0000E+00
14  6 2 1 0.3511E+03 0.5486E+02 0.2031E+03 0.5000E+02 0.4000E+01 0.3000E+00
14  6 2 0 0.3756E+03 0.5745E+02 0.2394E+02 0.2600E+02 0.4500E+01 0.0000E+00
